gene	tpm
ENSG00000131871	73.419
ENSG00000131873	24.113
ENSG00000131876	84.119
ENSG00000131899	6.115
ENSG00000131910	2.915
ENSG00000131914	0.316
ENSG00000131931	10.111
ENSG00000131941	48.524
ENSG00000131943	15.056
ENSG00000131944	2.704
ENSG00000131951	0.281
ENSG00000131966	94.647
ENSG00000131969	2.085
ENSG00000131979	32.933
ENSG00000131981	771.848
ENSG00000132000	2.187
ENSG00000132002	807.022
ENSG00000132003	3.693
ENSG00000132004	16.451
ENSG00000132005	8.896
ENSG00000132010	3.059
ENSG00000132016	2.113
ENSG00000132017	15.687
ENSG00000132024	20.787
ENSG00000132026	8.25
ENSG00000132031	1.269
ENSG00000132109	32.324
ENSG00000132122	14.206
ENSG00000132128	56.843
ENSG00000132141	4.527
ENSG00000132153	45.561
ENSG00000132155	59.131
ENSG00000132164	0.948
ENSG00000132170	5.081
ENSG00000132182	23.225
ENSG00000132185	21.249
ENSG00000132196	28.802
ENSG00000132199	47.272
ENSG00000132205	17.459
ENSG00000132207	36.314
ENSG00000132254	51.248
ENSG00000132256	14.178
ENSG00000132259	0.665
ENSG00000132274	143.777
ENSG00000132275	18.411
ENSG00000132286	26.307
ENSG00000132294	34.167
ENSG00000132297	0.137
ENSG00000132300	59.594
ENSG00000132305	45.758
ENSG00000132313	30.217
ENSG00000132321	15.12
ENSG00000132323	46.25
ENSG00000132326	18.071
ENSG00000132329	159.054
ENSG00000132330	46.683
ENSG00000132334	13.291
ENSG00000132341	510.149
ENSG00000132356	32.986
ENSG00000132357	1.376
ENSG00000132359	2.139
ENSG00000132361	27.061
ENSG00000132376	58.769
ENSG00000132382	26.283
ENSG00000132383	59.265
ENSG00000132386	184.116
ENSG00000132388	48.777
ENSG00000132394	12.387
ENSG00000132405	40.945
ENSG00000132406	33.455
ENSG00000132423	10.288
ENSG00000132424	170.704
ENSG00000132429	1.194
ENSG00000132432	342.36
ENSG00000132434	22.71
ENSG00000132436	9.878
ENSG00000132437	1.962
ENSG00000132446	0.027
ENSG00000132463	120.583
ENSG00000132464	0.507
ENSG00000132465	110.675
ENSG00000132466	24.758
ENSG00000132467	21.601
ENSG00000132470	31.091
ENSG00000132471	129.578
ENSG00000132475	2552.946
ENSG00000132478	27.288
ENSG00000132481	42.549
ENSG00000132485	71.246
ENSG00000132507	367.526
ENSG00000132510	137.692
ENSG00000132514	0.955
ENSG00000132517	2.675
ENSG00000132518	0.126
ENSG00000132522	110.784
ENSG00000132530	197.208
ENSG00000132535	9.272
ENSG00000132541	23.525
ENSG00000132549	14.469
ENSG00000132554	1.25
ENSG00000132561	17.55
ENSG00000132563	6.214
ENSG00000132570	6.286
ENSG00000132581	75.612
ENSG00000132589	200.909
ENSG00000132591	53.852
ENSG00000132600	32.499
ENSG00000132603	24.746
ENSG00000132604	19.046
ENSG00000132612	26.43
ENSG00000132613	21.598
ENSG00000132622	2.689
ENSG00000132623	10.391
ENSG00000132631	0.023
ENSG00000132635	31.988
ENSG00000132639	7.619
ENSG00000132640	18.665
ENSG00000132646	125.705
ENSG00000132661	68.05
ENSG00000132664	9.068
ENSG00000132669	12.313
ENSG00000132670	38.023
ENSG00000132671	0.074
ENSG00000132676	100.371
ENSG00000132677	0.932
ENSG00000132680	31.351
ENSG00000132681	7.194
ENSG00000132688	3.479
ENSG00000132692	4.1
ENSG00000132693	2.158
ENSG00000132694	12.803
ENSG00000132698	148.338
ENSG00000132702	1.872
ENSG00000132703	2.164
ENSG00000132704	1.25
ENSG00000132716	113.381
ENSG00000132718	5.501
ENSG00000132740	12.171
ENSG00000132744	5.09
ENSG00000132746	77.49
ENSG00000132749	3.592
ENSG00000132763	1.943
ENSG00000132768	22.803
ENSG00000132773	12.777
ENSG00000132780	173.198
ENSG00000132781	20.784
ENSG00000132792	49.983
ENSG00000132793	15.51
ENSG00000132801	2.601
ENSG00000132819	62.953
ENSG00000132821	24.702
ENSG00000132823	86.709
ENSG00000132824	101.629
ENSG00000132825	7.902
ENSG00000132837	1.687
ENSG00000132840	1.444
ENSG00000132842	32.616
ENSG00000132846	11.76
ENSG00000132849	32.352
ENSG00000132854	1.596
ENSG00000132855	0.492
ENSG00000132872	2.15
ENSG00000132874	3.423
ENSG00000132879	29.895
ENSG00000132881	2.876
ENSG00000132906	23.067
ENSG00000132911	1.492
ENSG00000132912	30.813
ENSG00000132915	0.571
ENSG00000132932	2.339
ENSG00000132938	0.933
ENSG00000132950	17.923
ENSG00000132952	13.067
ENSG00000132953	6.943
ENSG00000132958	0.109
ENSG00000132963	187.792
ENSG00000132964	11.429
ENSG00000132965	55.462
ENSG00000132970	1.714
ENSG00000132972	0.705
ENSG00000132975	0.124
ENSG00000133019	0.452
ENSG00000133020	11.229
ENSG00000133026	15.907
ENSG00000133027	91.112
ENSG00000133028	18.753
ENSG00000133030	44.313
ENSG00000133048	361.006
ENSG00000133055	10.359
ENSG00000133056	7.63
ENSG00000133059	9.008
ENSG00000133063	154.449
ENSG00000133065	26.591
ENSG00000133067	1.667
ENSG00000133069	14.885
ENSG00000133083	5.63
ENSG00000133101	26.201
ENSG00000133103	15.833
ENSG00000133104	39.783
ENSG00000133105	0.115
ENSG00000133106	65.601
ENSG00000133107	0.493
ENSG00000133110	14.064
ENSG00000133111	5.452
ENSG00000133112	2929.317
ENSG00000133114	9.126
ENSG00000133115	1.46
ENSG00000133116	3.514
ENSG00000133119	15.206
ENSG00000133121	3.16
ENSG00000133124	14.714
ENSG00000133131	15.938
ENSG00000133134	151.472
ENSG00000133135	8.5
ENSG00000133138	3.731
ENSG00000133142	90.826
ENSG00000133169	20.622
ENSG00000133193	32.81
ENSG00000133195	31.703
ENSG00000133216	15.451
ENSG00000133226	147.633
ENSG00000133243	39.802
ENSG00000133246	1.981
ENSG00000133247	16.988
ENSG00000133250	19.688
ENSG00000133256	27.902
ENSG00000133265	39.455
ENSG00000133275	69.541
ENSG00000133302	7.999
ENSG00000133313	83.117
ENSG00000133315	14.456
ENSG00000133316	65.001
ENSG00000133317	0.809
ENSG00000133318	68.192
ENSG00000133321	184.879
ENSG00000133328	3.724
ENSG00000133392	5.031
ENSG00000133393	14.055
ENSG00000133398	67.938
ENSG00000133401	18.458
ENSG00000133422	16.746
ENSG00000133424	8.769
ENSG00000133433	6.906
ENSG00000133454	50.802
ENSG00000133460	2.141
ENSG00000133466	5.855
ENSG00000133477	10.365
ENSG00000133488	0.228
ENSG00000133561	6.37
ENSG00000133574	15.011
ENSG00000133597	10.969
ENSG00000133606	95.11
ENSG00000133612	49.863
ENSG00000133619	5.836
ENSG00000133627	11.064
ENSG00000133636	19.529
ENSG00000133639	401.096
ENSG00000133640	12.967
ENSG00000133641	29.725
ENSG00000133657	14.897
ENSG00000133661	16.317
ENSG00000133665	3.669
ENSG00000133678	52.08
ENSG00000133687	17.023
ENSG00000133703	28.246
ENSG00000133704	14.093
ENSG00000133706	77.634
ENSG00000133710	189.137
ENSG00000133731	20.866
ENSG00000133739	6.728
ENSG00000133740	17.732
ENSG00000133742	11.132
ENSG00000133773	63.235
ENSG00000133789	44.232
ENSG00000133794	18.503
ENSG00000133800	0.6
ENSG00000133805	19.153
ENSG00000133812	19.979
ENSG00000133816	11.649
ENSG00000133818	32.535
ENSG00000133835	82.468
ENSG00000133858	42.975
ENSG00000133863	0.246
ENSG00000133872	274.483
ENSG00000133874	25.201
ENSG00000133878	6.478
ENSG00000133884	61.824
ENSG00000133895	24.445
ENSG00000133935	26.281
ENSG00000133937	0.742
ENSG00000133943	58.688
ENSG00000133958	0.269
ENSG00000133961	48.347
ENSG00000133962	1.739
ENSG00000133980	0.231
ENSG00000133983	72.127
ENSG00000133985	4.6
ENSG00000133997	44.321
ENSG00000134001	114.483
ENSG00000134007	0.107
ENSG00000134013	6.571
ENSG00000134014	29.399
ENSG00000134020	5.654
ENSG00000134028	11.787
ENSG00000134030	7.482
ENSG00000134042	2.928
ENSG00000134046	50.203
ENSG00000134049	17.785
ENSG00000134056	35.268
ENSG00000134057	53.798
ENSG00000134058	31.779
ENSG00000134061	0.318
ENSG00000134070	12.978
ENSG00000134072	5.501
ENSG00000134077	26.235
ENSG00000134086	21.738
ENSG00000134107	561.283
ENSG00000134108	77.299
ENSG00000134109	20.32
ENSG00000134115	0.22
ENSG00000134121	6.731
ENSG00000134138	71.567
ENSG00000134146	25.773
ENSG00000134152	42.776
ENSG00000134153	93.919
ENSG00000134160	0.213
ENSG00000134183	1.149
ENSG00000134184	27.921
ENSG00000134186	45.922
ENSG00000134193	7.298
ENSG00000134198	6.132
ENSG00000134200	6.664
ENSG00000134201	6.434
ENSG00000134202	40.534
ENSG00000134207	0.769
ENSG00000134215	13.822
ENSG00000134216	2.153
ENSG00000134222	4.623
ENSG00000134240	20.232
ENSG00000134242	6.318
ENSG00000134243	12.432
ENSG00000134245	1.51
ENSG00000134247	23.731
ENSG00000134248	376.985
ENSG00000134249	0.03
ENSG00000134250	35.682
ENSG00000134253	3.723
ENSG00000134255	31.66
ENSG00000134256	1.616
ENSG00000134258	2.15
ENSG00000134259	2.22
ENSG00000134262	22.086
ENSG00000134265	28.142
ENSG00000134278	33.549
ENSG00000134283	65.044
ENSG00000134285	70.307
ENSG00000134287	173.043
ENSG00000134291	56.735
ENSG00000134294	236.133
ENSG00000134308	316.57
ENSG00000134313	21.936
ENSG00000134317	22.336
ENSG00000134318	16.374
ENSG00000134321	23.695
ENSG00000134323	4.72
ENSG00000134324	41.079
ENSG00000134326	24.284
ENSG00000134330	34.444
ENSG00000134333	658.04
ENSG00000134339	249.378
ENSG00000134343	2.291
ENSG00000134352	153.083
ENSG00000134363	16.357
ENSG00000134365	0.279
ENSG00000134369	14.818
ENSG00000134371	36.626
ENSG00000134375	65.232
ENSG00000134376	0.488
ENSG00000134389	0.04
ENSG00000134398	0.679
ENSG00000134419	1512.895
ENSG00000134438	0.567
ENSG00000134440	94.621
ENSG00000134443	2.466
ENSG00000134444	29.235
ENSG00000134452	48.333
ENSG00000134453	138.12
ENSG00000134460	9.34
ENSG00000134461	6.761
ENSG00000134463	8.079
ENSG00000134470	31.201
ENSG00000134480	65.847
ENSG00000134489	0.138
ENSG00000134490	6.709
ENSG00000134504	42.49
ENSG00000134508	26.035
ENSG00000134516	15.85
ENSG00000134531	92.438
ENSG00000134532	1.228
ENSG00000134533	4.228
ENSG00000134538	0.044
ENSG00000134539	0.873
ENSG00000134545	0.65
ENSG00000134548	18.687
ENSG00000134551	20.041
ENSG00000134569	16.113
ENSG00000134571	2.657
ENSG00000134574	47.296
ENSG00000134575	37.31
ENSG00000134588	0.164
ENSG00000134590	73.269
ENSG00000134594	2.68
ENSG00000134595	0.219
ENSG00000134597	19.344
ENSG00000134602	20.505
ENSG00000134627	11.872
ENSG00000134640	1.287
ENSG00000134644	64.619
ENSG00000134668	1.167
ENSG00000134684	52.313
ENSG00000134686	69.238
ENSG00000134690	7.717
ENSG00000134697	51.896
ENSG00000134698	5.911
ENSG00000134709	14.551
ENSG00000134716	14.195
ENSG00000134717	63.677
ENSG00000134744	31.499
ENSG00000134748	34.339
ENSG00000134755	75.61
ENSG00000134757	76.516
ENSG00000134758	39.892
ENSG00000134759	72.326
ENSG00000134760	10.65
ENSG00000134762	42.128
ENSG00000134765	4.709
ENSG00000134769	6.607
ENSG00000134775	9.552
ENSG00000134779	88.105
ENSG00000134780	0.734
ENSG00000134802	19.631
ENSG00000134809	78.441
ENSG00000134812	0.452
ENSG00000134815	12.253
ENSG00000134817	7.052
ENSG00000134824	73.608
ENSG00000134825	235.274
ENSG00000134827	18.085
ENSG00000134830	0.664
ENSG00000134851	95.362
ENSG00000134852	10.859
ENSG00000134853	42.191
ENSG00000134864	3.228
ENSG00000134871	95.864
ENSG00000134873	4.148
ENSG00000134874	8.76
ENSG00000134882	52.503
ENSG00000134884	183.672
ENSG00000134897	13.335
ENSG00000134899	23.643
ENSG00000134900	34.165
ENSG00000134901	2.816
ENSG00000134905	69.856
ENSG00000134909	11.56
ENSG00000134910	78.957
ENSG00000134917	0.939
ENSG00000134940	0.587
ENSG00000134954	50.011
ENSG00000134955	1.199
ENSG00000134962	0.79
ENSG00000134970	34.25
ENSG00000134982	23.978
ENSG00000134986	65.47
ENSG00000134987	11.821
ENSG00000134996	69.738
ENSG00000135002	28.119
ENSG00000135018	82.748
ENSG00000135040	14.848
ENSG00000135045	2.969
ENSG00000135046	624.099
ENSG00000135047	52.769
ENSG00000135048	35.149
ENSG00000135049	11.362
ENSG00000135052	138.61
ENSG00000135063	71.962
ENSG00000135069	32.012
ENSG00000135070	30.889
ENSG00000135074	23.102
ENSG00000135077	2.503
ENSG00000135083	10.921
ENSG00000135090	33.115
ENSG00000135093	9.832
ENSG00000135094	3.557
ENSG00000135097	0.74
ENSG00000135100	0.156
ENSG00000135108	34.014
ENSG00000135111	11.593
ENSG00000135114	36.934
ENSG00000135116	2.272
ENSG00000135119	1.925
ENSG00000135124	17.35
ENSG00000135127	7.462
ENSG00000135144	1.154
ENSG00000135148	68.172
ENSG00000135164	51.298
ENSG00000135175	0.665
ENSG00000135185	33.44
ENSG00000135205	21.186
ENSG00000135211	35.186
ENSG00000135218	71.815
ENSG00000135220	3.945
ENSG00000135222	116.524
ENSG00000135226	0.53
ENSG00000135241	44.37
ENSG00000135245	16.682
ENSG00000135248	1.616
ENSG00000135249	18.238
ENSG00000135250	31.065
ENSG00000135253	2.575
ENSG00000135269	36.156
ENSG00000135272	13.283
ENSG00000135297	16.736
ENSG00000135298	0.444
ENSG00000135299	48.641
ENSG00000135312	0.011
ENSG00000135314	5.03
ENSG00000135315	9.117
ENSG00000135316	82.983
ENSG00000135317	34.783
ENSG00000135318	3.608
ENSG00000135324	9.522
ENSG00000135333	2.369
ENSG00000135334	68.019
ENSG00000135336	30.553
ENSG00000135338	4.937
ENSG00000135341	22.865
ENSG00000135346	141.004
ENSG00000135355	0.246
ENSG00000135362	21.306
ENSG00000135363	16.529
ENSG00000135365	39.733
ENSG00000135372	21.238
ENSG00000135373	35.046
ENSG00000135374	12.649
ENSG00000135378	13.03
ENSG00000135387	128.431
ENSG00000135390	479.489
ENSG00000135392	22.447
ENSG00000135404	1032.115
ENSG00000135406	5.173
ENSG00000135407	15.451
ENSG00000135409	0.545
ENSG00000135413	33.885
ENSG00000135414	1.617
ENSG00000135423	10.358
ENSG00000135424	6.4
ENSG00000135426	8.378
ENSG00000135436	0.501
ENSG00000135437	8.086
ENSG00000135439	0.82
ENSG00000135441	140.62
ENSG00000135443	4.984
ENSG00000135446	103.366
ENSG00000135447	0.973
ENSG00000135451	13.675
ENSG00000135452	58.417
ENSG00000135454	11.813
ENSG00000135457	22.511
ENSG00000135469	15.913
ENSG00000135472	8.258
ENSG00000135473	57.35
ENSG00000135476	8.253
ENSG00000135480	111.613
ENSG00000135482	2.388
ENSG00000135486	1086.082
ENSG00000135502	0.922
ENSG00000135503	10.527
ENSG00000135506	105.298
ENSG00000135517	0.582
ENSG00000135519	11.075
ENSG00000135521	28.526
ENSG00000135525	18.668
ENSG00000135535	174.168
ENSG00000135537	4.571
ENSG00000135540	5.71
ENSG00000135541	29.993
ENSG00000135547	2.907
ENSG00000135549	11.474
ENSG00000135569	0.055
ENSG00000135577	0.393
ENSG00000135587	24.068
ENSG00000135596	20.434
ENSG00000135597	48.586
ENSG00000135604	7.456
ENSG00000135605	4.693
ENSG00000135617	16.175
ENSG00000135622	2.84
ENSG00000135624	192.435
ENSG00000135625	2.608
ENSG00000135631	10.184
ENSG00000135632	12.014
ENSG00000135636	28.168
ENSG00000135637	8.836
ENSG00000135638	11.49
ENSG00000135643	2.18
ENSG00000135655	94.751
ENSG00000135677	46.459
ENSG00000135678	24.146
ENSG00000135679	77.867
ENSG00000135686	21.096
ENSG00000135697	1.866
ENSG00000135698	49.123
ENSG00000135702	0.171
ENSG00000135709	9.496
ENSG00000135720	90.347
ENSG00000135722	12.788
ENSG00000135723	10.471
ENSG00000135736	10.29
ENSG00000135740	0.862
ENSG00000135744	22.132
ENSG00000135749	10.381
ENSG00000135750	17.966
ENSG00000135763	3.816
ENSG00000135766	33.925
ENSG00000135773	1.071
ENSG00000135775	22.725
ENSG00000135776	10.231
ENSG00000135778	47.818
ENSG00000135801	6.418
ENSG00000135821	450.9
ENSG00000135823	27.02
ENSG00000135824	0.193
ENSG00000135828	5.94
ENSG00000135829	95.628
ENSG00000135835	1.738
ENSG00000135837	30.694
ENSG00000135838	18.717
ENSG00000135842	43.21
ENSG00000135845	54.214
ENSG00000135862	29.15
ENSG00000135870	8.877
ENSG00000135898	4.781
ENSG00000135899	41.35
ENSG00000135900	23.367
ENSG00000135902	2.593
ENSG00000135903	0.553
ENSG00000135905	27.358
ENSG00000135912	28.206
ENSG00000135913	8.143
ENSG00000135914	4.124
ENSG00000135916	131.426
ENSG00000135917	1.847
ENSG00000135919	90.739
ENSG00000135924	28.908
ENSG00000135925	5.32
ENSG00000135926	211.404
ENSG00000135929	127.321
ENSG00000135930	94.437
ENSG00000135931	16.359
ENSG00000135932	41.193
ENSG00000135940	408.373
ENSG00000135945	32.458
ENSG00000135951	17.015
ENSG00000135953	16.837
ENSG00000135956	28.266
ENSG00000135960	1.133
ENSG00000135966	10.161
ENSG00000135968	50.886
ENSG00000135972	38.602
ENSG00000135973	0.036
ENSG00000135974	14.91
ENSG00000135976	9.496
ENSG00000135999	13.84
ENSG00000136002	10.228
ENSG00000136003	251.941
ENSG00000136010	0.835
ENSG00000136011	0.481
ENSG00000136014	0.714
ENSG00000136021	30.99
ENSG00000136026	45.571
ENSG00000136040	3.279
ENSG00000136044	19.928
ENSG00000136045	75.871
ENSG00000136048	55.365
ENSG00000136051	29.208
ENSG00000136052	12.615
ENSG00000136059	17.076
ENSG00000136068	143.27
ENSG00000136098	8.579
ENSG00000136099	7.582
ENSG00000136100	27.15
ENSG00000136104	62.516
ENSG00000136108	26.817
ENSG00000136110	10.046
ENSG00000136111	35.984
ENSG00000136114	2.652
ENSG00000136122	5.519
ENSG00000136141	16.029
ENSG00000136143	54.21
ENSG00000136144	25.744
ENSG00000136146	68.707
ENSG00000136147	62.582
ENSG00000136152	24.314
ENSG00000136153	63.322
ENSG00000136155	15.276
ENSG00000136156	1196.174
ENSG00000136158	20.164
ENSG00000136159	26.97
ENSG00000136160	4.929
ENSG00000136161	20.798
ENSG00000136167	198.308
ENSG00000136169	4.959
ENSG00000136193	20.634
ENSG00000136197	2.922
ENSG00000136205	10.105
ENSG00000136206	0.324
ENSG00000136213	15.914
ENSG00000136231	7.434
ENSG00000136235	137.819
ENSG00000136237	23.403
ENSG00000136238	686.208
ENSG00000136240	90.459
ENSG00000136243	31.201
ENSG00000136244	118.703
ENSG00000136247	59.358
ENSG00000136250	4.794
ENSG00000136261	52.078
ENSG00000136267	0.499
ENSG00000136270	45.216
ENSG00000136271	64.076
ENSG00000136273	31.777
ENSG00000136274	1.801
ENSG00000136279	113.185
ENSG00000136280	34.78
ENSG00000136286	8.545
ENSG00000136295	17.235
ENSG00000136297	0.083
ENSG00000136305	20.249
ENSG00000136319	25.325
ENSG00000136327	0.999
ENSG00000136352	0.622
ENSG00000136367	3.742
ENSG00000136371	39.367
ENSG00000136378	3.413
ENSG00000136379	48.925
ENSG00000136381	17.739
ENSG00000136383	2.917
ENSG00000136404	2.16
ENSG00000136425	54.81
ENSG00000136436	131.961
ENSG00000136444	30.635
ENSG00000136448	45.881
ENSG00000136449	3.391
ENSG00000136450	141.026
ENSG00000136451	41.458
ENSG00000136457	2.204
ENSG00000136463	15.721
ENSG00000136478	8.844
ENSG00000136485	36.911
ENSG00000136487	15.844
ENSG00000136488	159.851
ENSG00000136490	45.891
ENSG00000136492	2.408
ENSG00000136504	37.161
ENSG00000136514	10.602
ENSG00000136518	61.81
ENSG00000136521	106.828
ENSG00000136522	53.553
ENSG00000136527	156.478
ENSG00000136531	0.46
ENSG00000136535	0.201
ENSG00000136536	108.084
ENSG00000136541	0.679
ENSG00000136542	1.667
ENSG00000136546	1.276
ENSG00000136560	110.233
ENSG00000136573	3.776
ENSG00000136574	1.803
ENSG00000136603	41.552
ENSG00000136628	49.557
ENSG00000136630	5.959
ENSG00000136631	34.646
ENSG00000136634	2.596
ENSG00000136636	27.15
ENSG00000136643	12.776
ENSG00000136682	51.601
ENSG00000136688	9.466
ENSG00000136689	81.761
ENSG00000136694	0.153
ENSG00000136695	4.383
ENSG00000136696	0.194
ENSG00000136697	2.94
ENSG00000136698	13.019
ENSG00000136699	30.631
ENSG00000136709	35.914
ENSG00000136710	47.865
ENSG00000136715	16.216
ENSG00000136717	35.734
ENSG00000136718	78.056
ENSG00000136720	23.567
ENSG00000136731	10.749
ENSG00000136732	62.921
ENSG00000136738	12.54
ENSG00000136750	0.306
ENSG00000136754	51.414
ENSG00000136758	64.557
ENSG00000136770	21.984
ENSG00000136783	29.727
ENSG00000136802	29.701
ENSG00000136807	56.356
ENSG00000136810	504.108
ENSG00000136811	24.505
ENSG00000136813	34.352
ENSG00000136816	16.131
ENSG00000136819	89.945
ENSG00000136824	15.477
ENSG00000136826	195.39
ENSG00000136827	36.035
ENSG00000136828	18.208
ENSG00000136830	21.813
ENSG00000136834	0.068
ENSG00000136839	0
ENSG00000136840	13.475
ENSG00000136842	6.348
ENSG00000136848	17.046
ENSG00000136854	41.138
ENSG00000136856	7.19
ENSG00000136859	5.861
ENSG00000136861	26.351
ENSG00000136866	2.388
ENSG00000136867	65.151
ENSG00000136868	12.93
ENSG00000136869	2.299
ENSG00000136870	10.951
ENSG00000136872	14.508
ENSG00000136874	24.757
ENSG00000136875	18.688
ENSG00000136877	36.16
ENSG00000136878	34.018
ENSG00000136881	0.563
ENSG00000136883	7.839
ENSG00000136888	201.226
ENSG00000136891	18.993
ENSG00000136895	2.145
ENSG00000136897	13.665
ENSG00000136908	58.998
ENSG00000136918	3.824
ENSG00000136925	16.105
ENSG00000136928	1.915
ENSG00000136929	1.022
ENSG00000136930	289.85
ENSG00000136931	0.182
ENSG00000136932	21.335
ENSG00000136933	16.638
ENSG00000136935	11.59
ENSG00000136936	17.656
ENSG00000136937	21.657
ENSG00000136938	98.77
ENSG00000136939	0
ENSG00000136940	14.758
ENSG00000136942	1038.095
ENSG00000136943	634.501
ENSG00000136944	0.216
ENSG00000136950	67.385
ENSG00000136960	67.863
ENSG00000136982	2.97
ENSG00000136986	70.22
ENSG00000136997	135.043
ENSG00000136999	28.688
ENSG00000137033	21.698
ENSG00000137038	64.871
ENSG00000137040	13.688
ENSG00000137054	12.122
ENSG00000137055	27.508
ENSG00000137070	88.175
ENSG00000137073	18.802
ENSG00000137074	35.613
ENSG00000137075	18.361
ENSG00000137076	57.929
ENSG00000137077	155.841
ENSG00000137078	11.436
ENSG00000137080	0.03
ENSG00000137090	1.883
ENSG00000137094	11.899
ENSG00000137098	8.504
ENSG00000137100	136.165
ENSG00000137101	7.175
ENSG00000137103	9.264
ENSG00000137106	133.963
ENSG00000137124	20.214
ENSG00000137133	112.549
ENSG00000137135	2.115
ENSG00000137142	7.089
ENSG00000137145	21.561
ENSG00000137154	1480.604
ENSG00000137161	61.862
ENSG00000137166	42.967
ENSG00000137168	24.421
ENSG00000137171	23.43
ENSG00000137177	29.239
ENSG00000137185	12.56
ENSG00000137193	52.508
ENSG00000137198	15.87
ENSG00000137200	30.03
ENSG00000137203	14.127
ENSG00000137204	0.914
ENSG00000137207	124.144
ENSG00000137210	122.232
ENSG00000137216	30.083
ENSG00000137218	3.014
ENSG00000137221	25.191
ENSG00000137225	1.385
ENSG00000137251	0.764
ENSG00000137252	0.25
ENSG00000137261	1.154
